timestamp,70° or below,71° to 72°,73° to 74°,75° to 76°,77° to 78°,79° or above
2025-12-16T03:22:00Z,,,82.00,23.00,,
2025-12-16T03:23:00Z,,,82.00,23.00,,
2025-12-16T03:24:00Z,,,82.00,23.00,,
2025-12-16T03:25:00Z,,,82.00,23.00,,
2025-12-16T03:26:00Z,,,82.00,23.00,,
2025-12-16T03:27:00Z,,,82.00,23.00,,
2025-12-16T03:28:00Z,,,82.00,23.00,,
2025-12-16T03:29:00Z,,,82.00,23.00,,
2025-12-16T03:30:00Z,,,82.00,23.00,,
2025-12-16T03:31:00Z,,,82.00,23.00,,
2025-12-16T03:32:00Z,,,82.00,23.00,,
2025-12-16T03:33:00Z,,,82.00,23.00,,
2025-12-16T03:34:00Z,,,82.00,23.00,,
2025-12-16T03:35:00Z,,,82.00,23.00,,
2025-12-16T03:36:00Z,,,82.00,23.00,,
2025-12-16T03:37:00Z,,,82.00,23.00,,
2025-12-16T03:38:00Z,,,82.00,23.00,,
2025-12-16T03:39:00Z,,,82.00,23.00,,
2025-12-16T03:40:00Z,,,82.00,23.00,,
2025-12-16T03:41:00Z,,,82.00,23.00,,
2025-12-16T03:42:00Z,,,82.00,23.00,,
2025-12-16T03:43:00Z,,,82.00,23.00,,
2025-12-16T03:44:00Z,,,82.00,23.00,,
2025-12-16T03:45:00Z,,,82.00,23.00,,
2025-12-16T03:46:00Z,,,82.00,23.00,,
2025-12-16T03:47:00Z,,,82.00,23.00,,
2025-12-16T03:48:00Z,,,82.00,23.00,,
2025-12-16T03:49:00Z,,,82.00,23.00,,
2025-12-16T03:50:00Z,,,82.00,23.00,,
2025-12-16T03:51:00Z,,,82.00,23.00,,
2025-12-16T03:52:00Z,,,82.00,23.00,,
2025-12-16T03:53:00Z,,,82.00,23.00,,
2025-12-16T03:54:00Z,,,82.00,23.00,,
2025-12-16T03:55:00Z,,,82.00,23.00,,
2025-12-16T03:56:00Z,,,82.00,23.00,,
2025-12-16T03:57:00Z,,,82.00,23.00,,
2025-12-16T03:58:00Z,,,82.00,23.00,,
2025-12-16T03:59:00Z,,,82.00,23.00,,
2025-12-16T04:00:00Z,,,82.00,23.00,,
2025-12-16T04:01:00Z,,,82.00,23.00,,
2025-12-16T04:02:00Z,,,82.00,23.00,,
2025-12-16T04:03:00Z,,,82.00,23.00,,
2025-12-16T04:04:00Z,,,82.00,23.00,,
2025-12-16T04:05:00Z,,,82.00,23.00,,
2025-12-16T04:06:00Z,,,82.00,23.00,,
2025-12-16T04:07:00Z,,,82.00,23.00,,
2025-12-16T04:08:00Z,,,82.00,23.00,,
2025-12-16T04:09:00Z,,,82.00,23.00,,
2025-12-16T04:10:00Z,,,82.00,23.00,,
2025-12-16T04:11:00Z,,,82.00,23.00,,
2025-12-16T04:12:00Z,,,82.00,23.00,,
2025-12-16T04:13:00Z,,,82.00,23.00,,
2025-12-16T04:14:00Z,,,82.00,23.00,,
2025-12-16T04:15:00Z,,,82.00,23.00,,
2025-12-16T04:16:00Z,,,82.00,23.00,,
2025-12-16T04:17:00Z,,,82.00,23.00,,
2025-12-16T04:18:00Z,,,82.00,23.00,,
2025-12-16T04:19:00Z,,,82.00,23.00,,
2025-12-16T04:20:00Z,,,82.00,23.00,,
2025-12-16T04:21:00Z,,,82.00,23.00,,
2025-12-16T04:22:00Z,,,82.00,23.00,,
2025-12-16T04:23:00Z,,,82.00,23.00,,
2025-12-16T04:24:00Z,,,82.00,23.00,,
2025-12-16T04:25:00Z,,,82.00,23.00,,
2025-12-16T04:26:00Z,,,82.00,23.00,,
2025-12-16T04:27:00Z,,,82.00,23.00,,
2025-12-16T04:28:00Z,,,82.00,23.00,,
2025-12-16T04:29:00Z,,,82.00,23.00,,
2025-12-16T04:30:00Z,,,82.00,23.00,,
2025-12-16T04:31:00Z,,,82.00,23.00,,
2025-12-16T04:32:00Z,,,82.00,23.00,,
2025-12-16T04:33:00Z,,,82.00,23.00,,
2025-12-16T04:34:00Z,,,82.00,23.00,,
2025-12-16T04:35:00Z,,,82.00,23.00,,
2025-12-16T04:36:00Z,,,82.00,23.00,,
2025-12-16T04:37:00Z,,,82.00,23.00,,
2025-12-16T04:38:00Z,,,82.00,23.00,,
2025-12-16T04:39:00Z,,,82.00,23.00,,
2025-12-16T04:40:00Z,,,82.00,23.00,,
2025-12-16T04:41:00Z,,,82.00,23.00,,
2025-12-16T04:42:00Z,,,82.00,23.00,,
2025-12-16T04:43:00Z,,,82.00,23.00,,
2025-12-16T04:44:00Z,,,82.00,23.00,,
2025-12-16T04:45:00Z,,,82.00,23.00,,
2025-12-16T04:46:00Z,,,82.00,23.00,,
2025-12-16T04:47:00Z,,,82.00,23.00,,
2025-12-16T04:48:00Z,,,82.00,23.00,,
2025-12-16T04:49:00Z,,,82.00,23.00,,
2025-12-16T04:50:00Z,,,82.00,23.00,,
2025-12-16T04:51:00Z,,,82.00,23.00,,
2025-12-16T04:52:00Z,,,82.00,23.00,,
2025-12-16T04:53:00Z,,,82.00,23.00,,
2025-12-16T04:54:00Z,,,82.00,23.00,,
2025-12-16T04:55:00Z,,,82.00,23.00,,
2025-12-16T04:56:00Z,,,82.00,23.00,,
2025-12-16T04:57:00Z,,,82.00,23.00,,
2025-12-16T04:58:00Z,,,82.00,23.00,,
2025-12-16T04:59:00Z,,,82.00,23.00,,
